"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"9.20","all","4 yr.","mnwk","no","4","Male","LPM","month10",1.43029365237423e-06,1.1158799781357e-07,12.8176298562487,1.30633054897214e-37,NA,NA,7461274411
"9.21","all","4 yr.","mnwk","no","4","Male","LPM","month11",9.91274531798658e-07,1.09657464482493e-07,9.03973602231992,1.57050649543454e-19,NA,NA,7461274411
"9.22","all","4 yr.","mnwk","no","4","Male","LPM","month12",1.6329811033329e-08,1.01327568640094e-07,0.161158619046026,0.871968472246262,NA,NA,7461274411
"9.23","all","4 yr.","mnwk","no","4","Male","LPM","weekdayMonday",-9.72727291318286e-07,8.54575952411878e-08,-11.3825727084052,5.10705591658881e-30,NA,NA,7461274411
"9.24","all","4 yr.","mnwk","no","4","Male","LPM","weekdayTuesday",-7.86940687057967e-07,8.64635144113784e-08,-9.10141916408625,8.9159093375468e-20,NA,NA,7461274411
"9.25","all","4 yr.","mnwk","no","4","Male","LPM","weekdayWednesday",-6.37270245134479e-07,8.7284030713448e-08,-7.30110926277714,2.85404880783967e-13,NA,NA,7461274411
"9.26","all","4 yr.","mnwk","no","4","Male","LPM","weekdayThursday",-4.46220559861831e-07,8.84384649565912e-08,-5.04554845090146,4.5222228609743e-07,NA,NA,7461274411
"9.27","all","4 yr.","mnwk","no","4","Male","LPM","weekdayFriday",2.83149578645636e-07,9.22366104922353e-08,3.06981769098586,0.00214189472644625,NA,NA,7461274411
"9.28","all","4 yr.","mnwk","no","4","Male","LPM","weekdaySaturday",8.05423339662667e-07,9.46993148407436e-08,8.50505984142707,1.81501982404358e-17,NA,NA,7461274411
"11","all","4 yr.","mnwk","no","5","Male","LPM","(Intercept)",1.18404057446766e-05,2.25973862605166e-07,52.3972357164371,0,NA,NA,7461274411
"11.1","all","4 yr.","mnwk","no","5","Male","LPM","policyTRUE",-5.89637439898645e-06,7.10476493461363e-08,-82.9918294729212,0,NA,NA,7461274411
"11.2","all","4 yr.","mnwk","no","5","Male","LPM","age_grp20-24",8.60526639405586e-06,2.8845926924918e-07,29.8318248411784,1.51096027726827e-195,NA,NA,7461274411
"11.3","all","4 yr.","mnwk","no","5","Male","LPM","age_grp25-34",-2.18346936904059e-06,2.12223811978079e-07,-10.2885220498542,7.93855144712216e-25,NA,NA,7461274411
"11.4","all","4 yr.","mnwk","no","5","Male","LPM","age_grp35-44",-7.58362157123522e-06,2.03497002344908e-07,-37.2665026209168,5.72715678614518e-304,NA,NA,7461274411
"11.5","all","4 yr.","mnwk","no","5","Male","LPM","age_grp45-54",-9.7977546123713e-06,1.96290739564352e-07,-49.9145025084549,0,NA,NA,7461274411
"11.6","all","4 yr.","mnwk","no","5","Male","LPM","age_grp55-64",-1.09741913924425e-05,1.93897801244636e-07,-56.5978124661491,0,NA,NA,7461274411
"11.7","all","4 yr.","mnwk","no","5","Male","LPM","age_grp65-199",-1.15366703907893e-05,1.89049839349155e-07,-61.0244919038643,0,NA,NA,7461274411
"11.8","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp1-3",1.92415314514596e-05,1.74664738574057e-07,110.162655659897,0,NA,NA,7461274411
"11.9","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp4-6",3.91545735274029e-05,4.1498581321917e-07,94.351595356162,0,NA,NA,7461274411
"11.10","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp7-9",6.03382778088018e-05,8.19592114331314e-07,73.6198857379569,0,NA,NA,7461274411
"11.11","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp10-150",0.000112712231854974,1.30948056967791e-06,86.0740009931554,0,NA,NA,7461274411
"11.12","all","4 yr.","mnwk","no","5","Male","LPM","month02",1.05806318848761e-06,1.52012378858084e-07,6.96037517757285,3.39367762771131e-12,NA,NA,7461274411
"11.13","all","4 yr.","mnwk","no","5","Male","LPM","month03",1.71391680094228e-06,1.51659908140019e-07,11.3010539302182,1.29652628311761e-29,NA,NA,7461274411
"11.14","all","4 yr.","mnwk","no","5","Male","LPM","month04",2.89237964744636e-06,1.58039018377289e-07,18.301680668133,8.02354483769558e-75,NA,NA,7461274411
"11.15","all","4 yr.","mnwk","no","5","Male","LPM","month05",3.17958752667355e-06,1.57995752904177e-07,20.1245126418172,4.50179090817226e-90,NA,NA,7461274411
"11.16","all","4 yr.","mnwk","no","5","Male","LPM","month06",4.01415612668845e-06,1.63924944173381e-07,24.4877687586262,1.99413250915579e-132,NA,NA,7461274411
"11.17","all","4 yr.","mnwk","no","5","Male","LPM","month07",4.70978522298688e-06,1.65626437652907e-07,28.4361922512448,7.22080686010498e-178,NA,NA,7461274411
"11.18","all","4 yr.","mnwk","no","5","Male","LPM","month08",3.75428890886451e-06,1.61217294472413e-07,23.2871350505571,5.98564196703424e-120,NA,NA,7461274411
"11.19","all","4 yr.","mnwk","no","5","Male","LPM","month09",5.69517916130952e-06,1.72390970793343e-07,33.0364121456032,2.43829156987384e-239,NA,NA,7461274411
"11.20","all","4 yr.","mnwk","no","5","Male","LPM","month10",5.00029654288999e-06,1.67229160650917e-07,29.9008649175001,1.91755228733834e-196,NA,NA,7461274411
"11.21","all","4 yr.","mnwk","no","5","Male","LPM","month11",3.71221702653221e-06,1.62998293572847e-07,22.7745760103503,8.19302823839682e-115,NA,NA,7461274411
"11.22","all","4 yr.","mnwk","no","5","Male","LPM","month12",-2.05436322953834e-06,1.30230620707401e-07,-15.7748094755229,4.63796477230501e-56,NA,NA,7461274411
"11.23","all","4 yr.","mnwk","no","5","Male","LPM","weekdayMonday",-1.89141665664286e-06,1.33216066671795e-07,-14.1981121639235,9.41138563682226e-46,NA,NA,7461274411
"11.24","all","4 yr.","mnwk","no","5","Male","LPM","weekdayTuesday",-2.23402668418335e-06,1.31907146797534e-07,-16.9363581763495,2.426922921521e-64,NA,NA,7461274411
"11.25","all","4 yr.","mnwk","no","5","Male","LPM","weekdayWednesday",-1.89216522386841e-06,1.33115255545611e-07,-14.2144881599996,7.44942097082783e-46,NA,NA,7461274411
"11.26","all","4 yr.","mnwk","no","5","Male","LPM","weekdayThursday",-2.09257478531276e-06,1.32673208221659e-07,-15.772399065052,4.81842982000502e-56,NA,NA,7461274411
"11.27","all","4 yr.","mnwk","no","5","Male","LPM","weekdayFriday",-7.67597450012867e-07,1.37294798614262e-07,-5.59087057747524,2.25933949577891e-08,NA,NA,7461274411
"11.28","all","4 yr.","mnwk","no","5","Male","LPM","weekdaySaturday",-5.71995114909535e-08,1.39458042872748e-07,-0.410155702121438,0.68169173383661,NA,NA,7461274411
"13","all","4 yr.","mnwk","no","7","Male","LPM","(Intercept)",3.54581650210067e-06,1.10372868150078e-07,32.1257983191963,1.92396971825955e-226,NA,NA,7461274411
"13.1","all","4 yr.","mnwk","no","7","Male","LPM","policyTRUE",-1.17244890641641e-06,2.97934949624426e-08,-39.3525132883667,0,NA,NA,7461274411
"13.2","all","4 yr.","mnwk","no","7","Male","LPM","age_grp20-24",1.8447024884003e-06,1.4496760348574e-07,12.7249291844834,4.29864745362404e-37,NA,NA,7461274411
"13.3","all","4 yr.","mnwk","no","7","Male","LPM","age_grp25-34",-1.58840311909795e-06,1.06757356487149e-07,-14.8786291770831,4.53701188977744e-50,NA,NA,7461274411
"13.4","all","4 yr.","mnwk","no","7","Male","LPM","age_grp35-44",-3.0593645251002e-06,1.01821547659322e-07,-30.0463369044079,2.43770824193564e-198,NA,NA,7461274411
"13.5","all","4 yr.","mnwk","no","7","Male","LPM","age_grp45-54",-3.43485315292664e-06,9.91337619738006e-08,-34.6486714973494,4.67779848217035e-263,NA,NA,7461274411
"13.6","all","4 yr.","mnwk","no","7","Male","LPM","age_grp55-64",-3.53520770649728e-06,9.78931931243585e-08,-36.112906256989,1.42276537264439e-285,NA,NA,7461274411
"13.7","all","4 yr.","mnwk","no","7","Male","LPM","age_grp65-199",-3.43732729872817e-06,9.65657381502705e-08,-35.5957233338721,1.63159860436441e-277,NA,NA,7461274411
"13.8","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp1-3",3.05135784009502e-06,6.91796359066916e-08,44.1077464502797,0,NA,NA,7461274411
"13.9","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp4-6",6.64215856591539e-06,1.70664961996609e-07,38.9192865847143,0,NA,NA,7461274411
"13.10","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp7-9",1.16205984911462e-05,3.58757157208298e-07,32.3912659515225,3.64341835725061e-230,NA,NA,7461274411
"13.11","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp10-150",2.93744035871759e-05,6.63565141028735e-07,44.2675507963489,0,NA,NA,7461274411
"13.12","all","4 yr.","mnwk","no","7","Male","LPM","month02",3.54221864240054e-08,5.95366951086874e-08,0.594963935424033,0.551867578381895,NA,NA,7461274411
"13.13","all","4 yr.","mnwk","no","7","Male","LPM","month03",2.93279689229578e-07,6.15630791648171e-08,4.76388922075207,1.89896788310546e-06,NA,NA,7461274411
"13.14","all","4 yr.","mnwk","no","7","Male","LPM","month04",6.13016608367452e-07,6.55602922279369e-08,9.35042519694917,8.7296097317193e-21,NA,NA,7461274411
"13.15","all","4 yr.","mnwk","no","7","Male","LPM","month05",7.38611170454697e-07,6.64324386060251e-08,11.1182305806204,1.02280391484323e-28,NA,NA,7461274411
"13.16","all","4 yr.","mnwk","no","7","Male","LPM","month06",1.0340809154326e-06,7.07273318784719e-08,14.6206690959221,2.07352791349419e-48,NA,NA,7461274411
"13.17","all","4 yr.","mnwk","no","7","Male","LPM","month07",9.07882869339752e-07,6.84875416805322e-08,13.2561754599789,4.15554707941463e-40,NA,NA,7461274411
"13.18","all","4 yr.","mnwk","no","7","Male","LPM","month08",8.4572517461e-07,6.78945949254128e-08,12.4564433374864,1.28996518392791e-35,NA,NA,7461274411
"13.19","all","4 yr.","mnwk","no","7","Male","LPM","month09",1.19425812494314e-06,7.2708556859767e-08,16.4252761507357,1.26108711308767e-60,NA,NA,7461274411
"13.20","all","4 yr.","mnwk","no","7","Male","LPM","month10",8.32877766009202e-07,6.77227094974908e-08,12.2983526824198,9.2440239881919e-35,NA,NA,7461274411
"13.21","all","4 yr.","mnwk","no","7","Male","LPM","month11",5.83462974210362e-07,6.56169312716109e-08,8.89195765335642,6.00415901867417e-19,NA,NA,7461274411
"13.22","all","4 yr.","mnwk","no","7","Male","LPM","month12",-3.93090749908851e-07,5.18168086677892e-08,-7.58616286906159,3.29518220936426e-14,NA,NA,7461274411
"13.23","all","4 yr.","mnwk","no","7","Male","LPM","weekdayMonday",-6.59944338555194e-07,5.65308932581279e-08,-11.6740475962726,1.72992424111333e-31,NA,NA,7461274411
"13.24","all","4 yr.","mnwk","no","7","Male","LPM","weekdayTuesday",-6.12040541071914e-07,5.68818920259362e-08,-10.7598485084294,5.32576683690323e-27,NA,NA,7461274411
"13.25","all","4 yr.","mnwk","no","7","Male","LPM","weekdayWednesday",-7.61972541642803e-07,5.5614233505204e-08,-13.7010346743609,1.00087922433849e-42,NA,NA,7461274411
"13.26","all","4 yr.","mnwk","no","7","Male","LPM","weekdayThursday",-7.19766445851573e-07,5.60862615761866e-08,-12.8332041684371,1.06852058194959e-37,NA,NA,7461274411
"13.27","all","4 yr.","mnwk","no","7","Male","LPM","weekdayFriday",-3.67586047782069e-07,5.89879726494401e-08,-6.23154231739066,4.61865215308945e-10,NA,NA,7461274411
"13.28","all","4 yr.","mnwk","no","7","Male","LPM","weekdaySaturday",6.16452086720383e-09,6.1786171846077e-08,0.0997718531997906,0.920525454420327,NA,NA,7461274411
"15","all","4 yr.","mnwk","no","9+","Male","LPM","(Intercept)",0,0,NA,NA,NA,NA,7461274411
"15.1","all","4 yr.","mnwk","no","9+","Male","LPM","policyTRUE",0,0,NA,NA,NA,NA,7461274411
"15.2","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp20-24",0,0,NA,NA,NA,NA,7461274411
"15.3","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp25-34",0,0,NA,NA,NA,NA,7461274411
"15.4","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp35-44",0,0,NA,NA,NA,NA,7461274411
"15.5","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp45-54",0,0,NA,NA,NA,NA,7461274411
"15.6","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp55-64",0,0,NA,NA,NA,NA,7461274411
"15.7","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp65-199",0,0,NA,NA,NA,NA,7461274411
"15.8","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp1-3",0,0,NA,NA,NA,NA,7461274411
"15.9","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp4-6",0,0,NA,NA,NA,NA,7461274411
"15.10","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp7-9",0,0,NA,NA,NA,NA,7461274411
"15.11","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp10-150",0,0,NA,NA,NA,NA,7461274411
"15.12","all","4 yr.","mnwk","no","9+","Male","LPM","month02",0,0,NA,NA,NA,NA,7461274411
"15.13","all","4 yr.","mnwk","no","9+","Male","LPM","month03",0,0,NA,NA,NA,NA,7461274411
"15.14","all","4 yr.","mnwk","no","9+","Male","LPM","month04",0,0,NA,NA,NA,NA,7461274411
"15.15","all","4 yr.","mnwk","no","9+","Male","LPM","month05",0,0,NA,NA,NA,NA,7461274411
"15.16","all","4 yr.","mnwk","no","9+","Male","LPM","month06",0,0,NA,NA,NA,NA,7461274411
"15.17","all","4 yr.","mnwk","no","9+","Male","LPM","month07",0,0,NA,NA,NA,NA,7461274411
"15.18","all","4 yr.","mnwk","no","9+","Male","LPM","month08",0,0,NA,NA,NA,NA,7461274411
"15.19","all","4 yr.","mnwk","no","9+","Male","LPM","month09",0,0,NA,NA,NA,NA,7461274411
"15.20","all","4 yr.","mnwk","no","9+","Male","LPM","month10",0,0,NA,NA,NA,NA,7461274411
"15.21","all","4 yr.","mnwk","no","9+","Male","LPM","month11",0,0,NA,NA,NA,NA,7461274411
"15.22","all","4 yr.","mnwk","no","9+","Male","LPM","month12",0,0,NA,NA,NA,NA,7461274411
"15.23","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayMonday",0,0,NA,NA,NA,NA,7461274411
"15.24","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayTuesday",0,0,NA,NA,NA,NA,7461274411
"15.25","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayWednesday",0,0,NA,NA,NA,NA,7461274411
"15.26","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayThursday",0,0,NA,NA,NA,NA,7461274411
"15.27","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayFriday",0,0,NA,NA,NA,NA,7461274411
"15.28","all","4 yr.","mnwk","no","9+","Male","LPM","weekdaySaturday",0,0,NA,NA,NA,NA,7461274411
"17","all","4 yr.","mnwk","no","all","Female","LPM","(Intercept)",5.59168883248116e-05,1.30307120817298e-06,42.9116137123557,0,NA,NA,5454392801
"17.1","all","4 yr.","mnwk","no","all","Female","LPM","policyTRUE",-2.40037818479363e-06,3.93336566115029e-07,-6.1026062450844,1.04352705147354e-09,NA,NA,5454392801
"17.2","all","4 yr.","mnwk","no","all","Female","LPM","age_grp20-24",4.52020140254468e-05,1.44066582735781e-06,31.3757799810852,4.33100248571932e-216,NA,NA,5454392801
"17.3","all","4 yr.","mnwk","no","all","Female","LPM","age_grp25-34",-3.99050276127954e-06,1.21543595981522e-06,-3.28318635717032,0.00102640789575423,NA,NA,5454392801
"17.4","all","4 yr.","mnwk","no","all","Female","LPM","age_grp35-44",-1.2658300744579e-05,1.20145067892357e-06,-10.5358471776138,5.9049208059247e-26,NA,NA,5454392801
"17.5","all","4 yr.","mnwk","no","all","Female","LPM","age_grp45-54",-5.4888101290394e-05,1.1719576311718e-06,-46.8345440402254,0,NA,NA,5454392801
"17.6","all","4 yr.","mnwk","no","all","Female","LPM","age_grp55-64",-9.07065156076468e-05,1.17419310874229e-06,-77.2500834252085,0,NA,NA,5454392801
"17.7","all","4 yr.","mnwk","no","all","Female","LPM","age_grp65-199",-0.000125979273893602,1.16826397992585e-06,-107.834595654997,0,NA,NA,5454392801
"17.8","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp1-3",0.000490736309240469,1.21699018261178e-06,403.237689384889,0,NA,NA,5454392801
"17.9","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp4-6",0.000966999540422663,3.46701473628205e-06,278.914170829182,0,NA,NA,5454392801
"17.10","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp7-9",0.00134679427273859,7.76610158236505e-06,173.419605506685,0,NA,NA,5454392801
"17.11","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp10-150",0.00183467307051422,1.39818498228421e-05,131.218193140433,0,NA,NA,5454392801
"17.12","all","4 yr.","mnwk","no","all","Female","LPM","month02",4.66119021659771e-05,9.45346284013296e-07,49.3066963442166,0,NA,NA,5454392801
"17.13","all","4 yr.","mnwk","no","all","Female","LPM","month03",6.22542258973339e-05,9.38309997896251e-07,66.3471838058975,0,NA,NA,5454392801
"17.14","all","4 yr.","mnwk","no","all","Female","LPM","month04",5.98382470006993e-05,9.42309743811763e-07,63.5016748936989,0,NA,NA,5454392801
"17.15","all","4 yr.","mnwk","no","all","Female","LPM","month05",6.5503086840038e-05,9.41145512572395e-07,69.5993190904147,0,NA,NA,5454392801
"17.16","all","4 yr.","mnwk","no","all","Female","LPM","month06",5.15964355331715e-05,9.3280965252539e-07,55.3129305571451,0,NA,NA,5454392801
"17.17","all","4 yr.","mnwk","no","all","Female","LPM","month07",3.18303653575553e-05,9.02089626618229e-07,35.2851473050206,9.92380415452453e-273,NA,NA,5454392801
"17.18","all","4 yr.","mnwk","no","all","Female","LPM","month08",1.48906928255876e-05,8.80298693990014e-07,16.9155003037599,3.45868304047323e-64,NA,NA,5454392801
"17.19","all","4 yr.","mnwk","no","all","Female","LPM","month09",8.13095241849286e-05,9.68175513664738e-07,83.98221503987,0,NA,NA,5454392801
"17.20","all","4 yr.","mnwk","no","all","Female","LPM","month10",7.32656127913318e-05,9.51901578576192e-07,76.9676345120878,0,NA,NA,5454392801
"17.21","all","4 yr.","mnwk","no","all","Female","LPM","month11",6.91903840120486e-05,9.54478629093896e-07,72.4902390719133,0,NA,NA,5454392801
"17.22","all","4 yr.","mnwk","no","all","Female","LPM","month12",-7.36856341558762e-05,7.66314658322427e-07,-96.1558458469065,0,NA,NA,5454392801
"17.23","all","4 yr.","mnwk","no","all","Female","LPM","weekdayMonday",0.000105343704924808,6.63001154305923e-07,158.889172727141,0,NA,NA,5454392801
"17.24","all","4 yr.","mnwk","no","all","Female","LPM","weekdayTuesday",0.000139586881106997,6.95159991758968e-07,200.798208702718,0,NA,NA,5454392801
"17.25","all","4 yr.","mnwk","no","all","Female","LPM","weekdayWednesday",0.000152321601857137,7.06674611826477e-07,215.547013162741,0,NA,NA,5454392801
"17.26","all","4 yr.","mnwk","no","all","Female","LPM","weekdayThursday",0.000136100745005386,6.93330300947686e-07,196.300009994307,0,NA,NA,5454392801
"17.27","all","4 yr.","mnwk","no","all","Female","LPM","weekdayFriday",9.8864368048025e-05,6.58057918620868e-07,150.236575308175,0,NA,NA,5454392801
"17.28","all","4 yr.","mnwk","no","all","Female","LPM","weekdaySaturday",1.69773086252717e-05,5.71085159799266e-07,29.7281558344804,3.32312286197454e-194,NA,NA,5454392801
"18","all","4 yr.","mnwk","with","all","Female","LPM","(Intercept)",-4.91353107807779e-05,1.25193132133349e-06,-39.2476088292461,0,NA,NA,5454392801
"18.1","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE",0.000198681432554426,2.14842128675061e-06,92.4778737669851,0,NA,NA,5454392801
"18.2","all","4 yr.","mnwk","with","all","Female","LPM","age_grp20-24",0.00014788176965671,1.63534371279349e-06,90.428555477245,0,NA,NA,5454392801
"18.3","all","4 yr.","mnwk","with","all","Female","LPM","age_grp25-34",0.00010350847917352,1.25155135209754e-06,82.7041407450401,0,NA,NA,5454392801
"18.4","all","4 yr.","mnwk","with","all","Female","LPM","age_grp35-44",9.12655031987225e-05,1.21815514796688e-06,74.9210832060643,0,NA,NA,5454392801
"18.5","all","4 yr.","mnwk","with","all","Female","LPM","age_grp45-54",5.76054440349735e-05,1.17343910626362e-06,49.0911234570974,0,NA,NA,5454392801
"18.6","all","4 yr.","mnwk","with","all","Female","LPM","age_grp55-64",2.21578193899352e-05,1.18573458423139e-06,18.6869976507417,6.31696906195381e-78,NA,NA,5454392801
"18.7","all","4 yr.","mnwk","with","all","Female","LPM","age_grp65-199",-1.47459312447155e-05,1.1813761414867e-06,-12.4819951299833,9.36113073902901e-36,NA,NA,5454392801
"18.8","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp1-3",0.000489173418958615,1.21697239438703e-06,401.959338777773,0,NA,NA,5454392801
"18.9","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp4-6",0.000965325826040152,3.46704660668686e-06,278.42885762722,0,NA,NA,5454392801
"18.10","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp7-9",0.00134494755355824,7.76608150023134e-06,173.182261030634,0,NA,NA,5454392801
"18.11","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp10-150",0.00183171739792642,1.39821952453049e-05,131.003563159476,0,NA,NA,5454392801
"18.12","all","4 yr.","mnwk","with","all","Female","LPM","month02",4.66133216270513e-05,9.45345504674574e-07,49.3082385186752,0,NA,NA,5454392801
"18.13","all","4 yr.","mnwk","with","all","Female","LPM","month03",6.2255753922933e-05,9.38309045650817e-07,66.3488796271297,0,NA,NA,5454392801
"18.14","all","4 yr.","mnwk","with","all","Female","LPM","month04",5.98341251136404e-05,9.42311821429379e-07,63.4971606563089,0,NA,NA,5454392801
"18.15","all","4 yr.","mnwk","with","all","Female","LPM","month05",6.54985947106124e-05,9.41147015380418e-07,69.5944349184781,0,NA,NA,5454392801
"18.16","all","4 yr.","mnwk","with","all","Female","LPM","month06",5.15920459704685e-05,9.32809926680141e-07,55.3082085587188,0,NA,NA,5454392801
"18.17","all","4 yr.","mnwk","with","all","Female","LPM","month07",3.18265874108877e-05,9.02089751177746e-07,35.2809544386639,1.1507420167623e-272,NA,NA,5454392801
"18.18","all","4 yr.","mnwk","with","all","Female","LPM","month08",1.48873402589606e-05,8.80298260793453e-07,16.9117001839148,3.68910813629005e-64,NA,NA,5454392801
"18.19","all","4 yr.","mnwk","with","all","Female","LPM","month09",8.1306881937745e-05,9.68175009653582e-07,83.9795296584209,0,NA,NA,5454392801
"18.20","all","4 yr.","mnwk","with","all","Female","LPM","month10",7.32639058672703e-05,9.51900778243076e-07,76.9659060500965,0,NA,NA,5454392801
"18.21","all","4 yr.","mnwk","with","all","Female","LPM","month11",6.91896136864694e-05,9.5447777090783e-07,72.4894971840583,0,NA,NA,5454392801
"18.22","all","4 yr.","mnwk","with","all","Female","LPM","month12",-7.36853568640562e-05,7.66314404125881e-07,-96.1555158918194,0,NA,NA,5454392801
"18.23","all","4 yr.","mnwk","with","all","Female","LPM","weekdayMonday",0.00010534354047007,6.63000587541946e-07,158.889060506911,0,NA,NA,5454392801
"18.24","all","4 yr.","mnwk","with","all","Female","LPM","weekdayTuesday",0.000139586662680657,6.95159376864623e-07,200.798072105759,0,NA,NA,5454392801
"18.25","all","4 yr.","mnwk","with","all","Female","LPM","weekdayWednesday",0.00015232142140403,7.06673957914501e-07,215.54695726096,0,NA,NA,5454392801
"18.26","all","4 yr.","mnwk","with","all","Female","LPM","weekdayThursday",0.000136101078536822,6.93329763312623e-07,196.300643270458,0,NA,NA,5454392801
"18.27","all","4 yr.","mnwk","with","all","Female","LPM","weekdayFriday",9.88647277589291e-05,6.58057380424992e-07,150.237244805429,0,NA,NA,5454392801
"18.28","all","4 yr.","mnwk","with","all","Female","LPM","weekdaySaturday",1.69773306413655e-05,5.7108474321414e-07,29.7282160714272,3.3171706486861e-194,NA,NA,5454392801
"18.29","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp20-24",-0.000195883938474833,2.84479228093746e-06,-68.8570268512828,0,NA,NA,5454392801
"18.30","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp25-34",-0.000205529391234795,2.38160990309758e-06,-86.2985121818139,0,NA,NA,5454392801
"18.31","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp35-44",-0.000198366056857382,2.35331520308158e-06,-84.2921749698592,0,NA,NA,5454392801
"18.32","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp45-54",-0.000215528353730584,2.28998527946891e-06,-94.1177900412395,0,NA,NA,5454392801
"18.33","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp55-64",-0.000216086257016616,2.29489683508751e-06,-94.15946447474,0,NA,NA,5454392801
"18.34","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp65-199",-0.000212751576804561,2.28478006153511e-06,-93.1168738673323,0,NA,NA,5454392801
"19","all","4 yr.","mnwk","no","1","Female","LPM","(Intercept)",4.20256329915702e-06,4.13707622771116e-07,10.1582931225855,3.04358123506202e-24,NA,NA,5454392801
"19.1","all","4 yr.","mnwk","no","1","Female","LPM","policyTRUE",4.50679467121022e-06,1.19356387378129e-07,37.7591410917321,5.32575890044731e-312,NA,NA,5454392801
"19.2","all","4 yr.","mnwk","no","1","Female","LPM","age_grp20-24",9.17420094259445e-07,4.5897053272126e-07,1.99886491365799,0.0456229719684179,NA,NA,5454392801
"19.3","all","4 yr.","mnwk","no","1","Female","LPM","age_grp25-34",-3.46166148838501e-06,3.94786421589762e-07,-8.76844110910726,1.811569346651e-18,NA,NA,5454392801
"19.4","all","4 yr.","mnwk","no","1","Female","LPM","age_grp35-44",-4.77526079028997e-06,3.90224316686145e-07,-12.2372199427302,1.96653856632751e-34,NA,NA,5454392801
"19.5","all","4 yr.","mnwk","no","1","Female","LPM","age_grp45-54",-8.44838130045498e-06,3.82202481098743e-07,-22.1044648275643,2.8631177095335e-108,NA,NA,5454392801
"19.6","all","4 yr.","mnwk","no","1","Female","LPM","age_grp55-64",-1.16179121926248e-05,3.83138013549921e-07,-30.3230475226939,5.69642079350705e-202,NA,NA,5454392801
"19.7","all","4 yr.","mnwk","no","1","Female","LPM","age_grp65-199",-1.53853732063052e-05,3.80761357652125e-07,-40.4068661304694,0,NA,NA,5454392801
"19.8","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp1-3",4.39737930034739e-05,3.6803099976629e-07,119.483937579711,0,NA,NA,5454392801
"19.9","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp4-6",7.42410102505782e-05,9.79775572480233e-07,75.7734856183874,0,NA,NA,5454392801
"19.10","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp7-9",0.000101910575758888,2.17198915563716e-06,46.9203888492679,0,NA,NA,5454392801
"19.11","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp10-150",0.00017512662024264,4.33177430675888e-06,40.42838057592,0,NA,NA,5454392801
"19.12","all","4 yr.","mnwk","no","1","Female","LPM","month02",5.1195461713754e-06,2.8166802347983e-07,18.1758160125053,8.02266254560049e-74,NA,NA,5454392801
"19.13","all","4 yr.","mnwk","no","1","Female","LPM","month03",7.63691736472032e-06,2.83779211230926e-07,26.9114757617173,1.61215187085463e-159,NA,NA,5454392801
"19.14","all","4 yr.","mnwk","no","1","Female","LPM","month04",5.73172500176203e-06,2.78553514346183e-07,20.5767463218529,4.43470632187856e-94,NA,NA,5454392801
