"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4","all","Placebo","mnwk","with","no","all","Female","LPM","(Intercept)",-9.52700395035885e-05,2.52795908443419e-06,-37.6865433029395,8.25395329662399e-311,NA,NA,1690623228
"4.1","all","Placebo","mnwk","with","no","all","Female","LPM","policyTRUE",0.000130794341674221,3.55291600465612e-06,36.8132377750596,1.13409659538269e-296,NA,NA,1690623228
"4.2","all","Placebo","mnwk","with","no","all","Female","LPM","age_grp20-24",0.000296642142462335,3.39346119389122e-06,87.4158051361658,0,NA,NA,1690623228
"4.3","all","Placebo","mnwk","with","no","all","Female","LPM","age_grp25-34",0.00026167673983315,2.56818888610812e-06,101.891547482592,0,NA,NA,1690623228
"4.4","all","Placebo","mnwk","with","no","all","Female","LPM","age_grp35-44",0.000223893262790894,2.41085489630415e-06,92.868825549859,0,NA,NA,1690623228
"4.5","all","Placebo","mnwk","with","no","all","Female","LPM","age_grp45-54",0.000163375616300616,2.28153072318599e-06,71.607896681082,0,NA,NA,1690623228
"4.6","all","Placebo","mnwk","with","no","all","Female","LPM","age_grp55-64",9.40017066212841e-05,2.27943619738633e-06,41.2390163537234,0,NA,NA,1690623228
"4.7","all","Placebo","mnwk","with","no","all","Female","LPM","age_grp65-199",2.6536605341681e-05,2.2337539903209e-06,11.8798244823141,1.50683871294529e-32,NA,NA,1690623228
"4.8","all","Placebo","mnwk","with","no","all","Female","LPM","curr_pts_grp1-3",0.00038254204604947,1.84904919846888e-06,206.885812646974,0,NA,NA,1690623228
"4.9","all","Placebo","mnwk","with","no","all","Female","LPM","curr_pts_grp4-6",0.000854812130878306,5.33092794513834e-06,160.349593855957,0,NA,NA,1690623228
"4.10","all","Placebo","mnwk","with","no","all","Female","LPM","curr_pts_grp7-9",0.00122479026427373,1.19924056667862e-05,102.130489770361,0,NA,NA,1690623228
"4.11","all","Placebo","mnwk","with","no","all","Female","LPM","curr_pts_grp10-150",0.00184165428749897,2.40735455892249e-05,76.5011651762371,0,NA,NA,1690623228
"4.12","all","Placebo","mnwk","with","no","all","Female","LPM","month02",4.85760804359658e-05,2.16956394060779e-06,22.3897897299849,4.94936463748188e-111,NA,NA,1690623228
"4.13","all","Placebo","mnwk","with","no","all","Female","LPM","month03",5.65083037913702e-05,2.12832560738757e-06,26.5505915049961,2.52831106772668e-155,NA,NA,1690623228
"4.14","all","Placebo","mnwk","with","no","all","Female","LPM","month04",4.08607582551293e-05,2.10905965387955e-06,19.3739224871934,1.28117984594388e-83,NA,NA,1690623228
"4.15","all","Placebo","mnwk","with","no","all","Female","LPM","month05",5.7956769350488e-05,2.13792752335382e-06,27.1088559913246,7.74324305108119e-162,NA,NA,1690623228
"4.16","all","Placebo","mnwk","with","no","all","Female","LPM","month06",4.78629078875147e-05,2.12979085290585e-06,22.4730554280536,7.6169756680026e-112,NA,NA,1690623228
"4.17","all","Placebo","mnwk","with","no","all","Female","LPM","month07",3.08774864775154e-05,2.07658270872086e-06,14.8693747414161,5.20979985673059e-50,NA,NA,1690623228
