"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4.10","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg3",0.000440543598824473,2.72447325806841e-06,161.698632027245,0,NA,NA,3642166888
"4.11","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg4",0.000759910224385263,9.60927173419104e-06,79.0809382235913,0,NA,NA,3642166888
"4.12","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg5",0.000857884858441755,7.9318075617521e-06,108.157548170805,0,NA,NA,3642166888
"4.13","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg6",0.00101819007648936,1.0603874337812e-05,96.0205717318453,0,NA,NA,3642166888
"4.14","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg7",0.00126406103248382,2.09537769393818e-05,60.3261663107647,0,NA,NA,3642166888
"4.15","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg8",0.00140023781136277,2.11808153726835e-05,66.1087775293405,0,NA,NA,3642166888
"4.16","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg9",0.00105743553220259,1.99203336167485e-05,53.0832240336341,0,NA,NA,3642166888
"4.17","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg10-150",0.00186612692974906,2.40728520524403e-05,77.519976680947,0,NA,NA,3642166888
"4.18","all","4 yr.","mnwk","with","with","all","Female","LPM","month02",6.97235094455935e-05,1.41312251831104e-06,49.3400314142095,0,NA,NA,3642166888
"4.19","all","4 yr.","mnwk","with","with","all","Female","LPM","month03",9.31622851171274e-05,1.40228286835791e-06,66.4361572256969,0,NA,NA,3642166888
"4.20","all","4 yr.","mnwk","with","with","all","Female","LPM","month04",8.89927064471556e-05,1.41193509993035e-06,63.0288930784038,0,NA,NA,3642166888
"4.21","all","4 yr.","mnwk","with","with","all","Female","LPM","month05",9.76401888439896e-05,1.40989169701218e-06,69.2536803010523,0,NA,NA,3642166888
"4.22","all","4 yr.","mnwk","with","with","all","Female","LPM","month06",7.6809936298908e-05,1.39705381107245e-06,54.9799411376608,0,NA,NA,3642166888
"4.23","all","4 yr.","mnwk","with","with","all","Female","LPM","month07",4.71954518218731e-05,1.35064001055973e-06,34.9430280851182,1.6526644661529e-267,NA,NA,3642166888
"4.24","all","4 yr.","mnwk","with","with","all","Female","LPM","month08",2.19199595537372e-05,1.31769403357159e-06,16.6350905409532,3.88170737372587e-62,NA,NA,3642166888
"4.25","all","4 yr.","mnwk","with","with","all","Female","LPM","month09",0.000121420791995011,1.44900273569198e-06,83.7961095615364,0,NA,NA,3642166888
"4.26","all","4 yr.","mnwk","with","with","all","Female","LPM","month10",0.000109459200856888,1.42428490064149e-06,76.8520404924521,0,NA,NA,3642166888
"4.27","all","4 yr.","mnwk","with","with","all","Female","LPM","month11",0.000103443529988437,1.42780633134921e-06,72.449272507909,0,NA,NA,3642166888
"4.28","all","4 yr.","mnwk","with","with","all","Female","LPM","month12",-0.000110293125838829,1.1459925643433e-06,-96.2424445589938,0,NA,NA,3642166888
"4.29","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayMonday",0.000157756047884101,9.92871391704813e-07,158.888703211829,0,NA,NA,3642166888
"4.30","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayTuesday",0.000209038403729519,1.04100400696692e-06,200.804610098067,0,NA,NA,3642166888
"4.31","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayWednesday",0.000228112972660259,1.05823141754472e-06,215.560574821639,0,NA,NA,3642166888
"4.32","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayThursday",0.000203833508960352,1.03828348021747e-06,196.31778107233,0,NA,NA,3642166888
"4.33","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayFriday",0.000148065403464143,9.85470224006091e-07,150.248480225241,0,NA,NA,3642166888
"4.34","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdaySaturday",2.54294653999678e-05,8.55268658115664e-07,29.7327221787763,2.90086851718774e-194,NA,NA,3642166888
"4.35","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp20-24",-0.000279637766637334,4.18969057513601e-06,-66.74425273715,0,NA,NA,3642166888
"4.36","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp25-34",-0.000299302171993546,3.52353895913493e-06,-84.9436249931599,0,NA,NA,3642166888
"4.37","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp35-44",-0.000279642833567312,3.47372229271343e-06,-80.5023574146668,0,NA,NA,3642166888
"4.38","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp45-54",-0.00031692474791051,3.34449662892814e-06,-94.7600739582985,0,NA,NA,3642166888
"4.39","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp55-64",-0.000320252636535513,3.32589146960843e-06,-96.2907657877416,0,NA,NA,3642166888
"4.40","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp65-199",-0.000315687362733631,3.28648836860841e-06,-96.0561326639659,0,NA,NA,3642166888
"4.41","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg1",-5.11700883108817e-06,7.6098739356012e-06,-0.672417030083681,0.501318244142676,NA,NA,3642166888
"4.42","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg2",-2.37094932399791e-05,3.55900152402426e-06,-6.66183846225783,2.70423209704177e-11,NA,NA,3642166888
"4.43","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg3",-2.74818845993354e-05,3.76732442581137e-06,-7.29480169295921,2.99099351200114e-13,NA,NA,3642166888
"4.44","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg4",-1.81411230955669e-05,1.23820054436046e-05,-1.46511994185376,0.142888196896742,NA,NA,3642166888
"4.45","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg5",-1.45779101591642e-05,1.06098301398556e-05,-1.37400033431285,0.169441578718288,NA,NA,3642166888
"4.46","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg6",-5.66038760377283e-05,1.41127951236858e-05,-4.01081965277941,6.0508319350293e-05,NA,NA,3642166888
"4.47","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg7",-4.01971832941854e-05,2.69739499050054e-05,-1.49022236030498,0.136165778984641,NA,NA,3642166888
"4.48","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg8",-5.31748664614691e-05,2.78116291376706e-05,-1.91196517824424,0.055880660663565,NA,NA,3642166888
"4.49","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg9",2.33012696434274e-05,2.67695949524992e-05,0.870437886145601,0.384061149947292,NA,NA,3642166888
"4.50","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg10-150",-0.000236925761445049,2.95547903418206e-05,-8.01649271420459,1.08807409218855e-15,NA,NA,3642166888
